uniqueid,u,v,length,lanes,speed_mph
3895,3678527376,1105792608,309.7,1,25
3896,3678527376,65481850,40.2,1,25
3897,3678527381,1099202988,174.5,3,40
3898,920772576,280016475,75.0,2,25
3899,920772576,2472237287,187.8,1,20
3900,57794636,259987628,21.4,2,50
3901,57794636,57804986,131.7,4,35
3902,5292286121,5292283120,13.4,2,25
3903,5292286121,4931503046,398.3,2,20
3904,5292286122,5292286121,13.1,2,20
3905,5292286122,4931501706,354.3,2,25
3906,5292286123,5292286122,13.4,2,32
3907,57794771,4035083617,11.5,1,25
3908,57794771,57823781,185.8,4,25
3909,57794775,57794778,58.1,1,25
3910,57794775,4035083617,80.2,1,25
3911,57794778,57794775,58.1,1,25
3912,57794778,32915497,786.8,2,50
3913,740417879,1299219434,1043.7,4,65
3914,740417879,740417272,508.0,1,50
3915,57794925,257532894,4748.5,2,65
3916,57794936,57794925,619.9,3,65
3917,57794936,4598860122,282.4,1,50
3918,57794956,57784862,96.7,2,20
3919,57794956,1217170315,352.3,1,50
3920,57794961,258150399,99.0,2,30
3921,57794961,258150533,320.8,1,50
3922,57794961,57908895,150.1,2,30
3923,57794970,57891498,520.1,3,65
3924,57794970,347295248,622.6,3,65
3925,209838567,348167746,9.5,1,45
3926,209838567,348167866,46.6,1,25
3927,209838567,65671205,537.5,1,45
3928,57795083,262771115,127.9,1,20
3929,57795083,57802935,2180.9,1,20
3930,57795083,57816836,914.3,1,20
3931,4236370458,65432376,48.4,6,45
3932,4236370458,5660102431,54.4,1,45
3933,57795148,3845682292,75.5,1,50
3934,57795208,57792832,324.2,1,50
3935,57795208,57792785,107.3,2,35
3936,57795208,1671408805,20.6,3,25
3937,57795326,57798184,13.6,1,20
3938,57795326,57795332,202.8,1,50
3939,57795326,57846210,1214.7,1,20
3940,57795332,57795341,171.9,1,50
3941,57795341,57787380,610.0,4,65
3942,57795345,57798630,102.5,1,25
3943,57795345,57795360,256.6,1,50
3944,57795345,1215726192,83.1,1,20
3945,57795360,625205792,38.6,1,50
3946,4976665459,2520448717,1151.0,1,20
3947,718398345,4177204350,10.2,3,30
3948,718398345,4606547128,1955.6,1,20
3949,57795482,57795484,257.5,1,20
3950,57795482,600240674,975.6,2,20
3951,57795482,57792707,173.9,2,20
3952,57795484,57795482,257.5,1,20
3953,265413593,2580278610,46.8,1,20
3954,265413593,2580278612,94.6,1,30
3955,265413593,95718595,1024.1,1,25
3956,57795605,3982709031,945.4,1,20
3957,57795605,57797261,65.2,1,20
3958,57795605,57836610,956.6,1,20
3959,57795648,554115969,31.6,1,50
3960,57795648,57798181,20.0,1,50
3961,1019339840,1019304181,214.5,1,45
3962,1019339840,55949791,134.5,2,30
3963,57795665,57791772,2480.5,4,65
3964,57795669,57798181,165.7,1,30
3965,57795669,2806973932,695.7,2,35
3966,57795669,57795665,365.7,1,50
3967,57795692,1222792911,433.2,1,50
3968,57795692,57795751,76.4,1,32
3969,57795692,1222797497,104.8,1,32
3970,57795732,1222792911,569.2,5,65
3971,57795732,57795751,631.2,1,50
3972,57795751,57873117,616.3,1,25
3973,57795751,57795692,76.4,1,32
3974,441574586,65351041,902.7,1,20
3975,441574586,3958284267,92.0,2,20
3976,4887536847,33783809,370.2,2,50
3977,4887536847,65415129,77.1,4,25
3978,4887536848,4887536847,21.3,3,25
3979,4887536848,5668405769,58.4,3,25
3980,279045514,279045521,1197.4,1,20
3981,279045521,65626395,1087.4,1,20
3982,279045521,279045514,1197.4,1,20
3983,279045521,313117022,3431.4,1,45
3984,57795997,1804630728,98.8,1,20
3985,57795997,298628591,463.6,1,50
3986,57796044,3968915296,9.8,1,20
3987,2470182171,2470182169,13.4,3,25
3988,2470182171,2452137071,59.6,2,35
3989,57796157,627325891,12.0,1,25
3990,57796157,3687639726,43.3,1,25
3991,57796157,3687635724,26.2,2,35
3992,57796174,258146750,847.4,4,65
3993,57796174,258146744,426.3,1,50
3994,57796180,258145969,402.2,2,50
3995,57796180,355698380,283.1,3,20
3996,57796241,57897938,248.0,1,20
3997,57796241,57897933,309.9,1,20
3998,57796241,5860050234,236.1,1,20
3999,57796249,249069021,96.5,3,65
4000,57796251,249060052,88.2,3,45
4001,57796251,249041939,447.5,1,50
4002,57796259,249060026,365.5,1,50
4003,57796259,249055797,1022.4,3,65
4004,57796265,86276989,411.1,4,65
4005,57796266,57815149,29.7,1,30
4006,57796266,57796265,290.2,1,50
4007,57796266,57789935,68.8,1,30
4008,57796284,240513200,20.7,1,50
4009,57796284,57809573,78.9,3,25
4010,57796296,57799110,1121.3,4,65
4011,57796296,4236884647,442.8,2,50
4012,5347267393,110439935,2156.2,1,20
4013,5347267393,2398029012,176.2,2,20
4014,283240171,65389675,143.0,2,35
4015,283240171,2809108178,198.2,2,35
4016,1985079038,65499272,258.9,1,20
4017,57796415,1665429954,151.0,2,65
4018,57796420,57796423,242.7,2,50
4019,57796420,57798279,314.6,1,50
4020,57796423,57785730,673.0,2,50
4021,4025608048,65289787,35.7,1,25
4022,4025608048,65304530,466.4,1,25
4023,4025608072,4025608048,29.6,2,20
4024,4025608072,65289811,180.5,1,20
4025,4025608072,65289787,35.8,1,20
4026,4937869230,5265253910,96.9,1,20
4027,57796552,57816942,813.6,1,25
4028,57796552,1827193260,1376.8,1,20
4029,57796552,57816969,757.5,1,25
4030,57796569,57795148,277.6,1,50
4031,57796569,57785437,200.6,3,45
4032,57796603,2565726625,13.5,1,20
4033,57796603,4305670153,583.6,2,20
4034,430041094,283261669,63.8,3,25
4035,57796659,2221320439,628.7,2,50
4036,57796659,1699555725,465.7,2,50
4037,57796681,1699555725,10.6,2,30
4038,57796681,2221320439,429.5,1,50
4039,283240520,65433860,11.4,1,35
4040,283240520,65471080,321.7,2,35
4041,283240520,283240773,849.2,2,35
4042,65466424,65459869,320.1,1,30
4043,65466424,65518078,331.1,1,30
4044,65466424,65466423,275.7,1,25
4045,65466424,283273053,276.8,2,25
4046,57796763,57795360,281.8,1,50
4047,57796763,57795341,713.2,4,65
4048,430041256,2389164235,20.6,2,25
4049,430041256,283261732,16.3,2,25
4050,430041260,283261732,20.8,2,25
4051,430041260,2389164235,15.9,2,20
4052,65466430,65466432,260.4,1,25
4053,65466430,283273279,227.7,1,25
4054,65466430,65618186,110.2,1,20
4055,65466430,2646320734,319.8,1,20
4056,57796794,57795345,181.2,1,50
4057,57796794,3966584324,38.1,1,50
4058,65466432,3652272569,295.1,1,20
4059,65466432,65458690,67.0,1,25
4060,65466432,65466430,260.4,1,25
4061,65466443,541338646,13.7,1,25
4062,65466443,65441639,180.7,1,25
4063,65466443,65451873,456.5,3,35
4064,283240747,283240836,46.7,2,35
4065,283240747,65433845,55.6,2,35
4066,283240773,283240836,37.6,3,25
4067,283240773,283240747,43.3,2,35
4068,283240836,283240747,46.7,2,35
4069,283240836,65471080,667.2,2,35
4070,57797132,57900497,813.3,1,25
4071,57797132,260540954,210.8,1,25
4072,57797132,5733416164,86.7,1,20
4073,3470912024,65452818,112.1,1,35
4074,3470912024,3470912031,443.7,3,35
4075,3470912031,3470912032,42.0,3,35
4076,3470912031,667229004,72.6,1,45
4077,3470912032,258965487,21.9,3,35
4078,3470912032,667229004,55.4,4,50
4079,353495654,5726111580,12.1,3,45
4080,353495654,353495662,615.9,2,45
4081,353495662,5358007754,1047.1,1,40
4082,353495662,5726111580,614.1,2,45
4083,57797261,4562800208,327.1,1,20
4084,57797261,4563735382,695.6,1,20
4085,57797261,57795605,65.2,1,20
4086,57797339,355846199,412.0,6,65
4087,57797404,4598860123,12.2,2,50
4088,57797404,3958655284,53.1,3,45
4089,57797441,4562970430,498.2,1,50
4090,57797441,348228382,119.0,3,25
4091,1761733534,252026740,813.1,3,65
4092,1761733539,1761733534,899.8,3,65
4093,1761733539,1761733534,903.8,1,50
4094,53023119,2482888907,17.5,3,40
4095,53023119,53025665,635.0,3,37
4096,1833036900,62357875,39.4,1,20
4097,1833036909,1833036917,13.8,2,20
4098,1833036909,1832755721,1161.2,2,25
4099,1833036917,62406846,10.0,4,25
4100,1833036917,62406846,56.6,2,20
4101,57797943,256027729,14.5,2,45
4102,57797943,57832880,30.9,1,45
4103,57797943,57799159,57.7,1,50
4104,57797998,57798000,60.9,1,50
4105,57797998,57791633,81.9,2,35
4106,57797998,2082819178,298.2,2,25
4107,57798000,243829770,297.4,1,50
4108,260173193,262083974,236.5,1,50
4109,260173193,314132955,220.5,1,50
4110,57798045,349103734,79.1,3,35
4111,57798045,5056520164,49.2,2,50
4112,4921093553,52988019,10.7,2,50
4113,4921093553,2423707597,80.2,3,30
4114,57798102,57918962,60.5,1,20
4115,57798102,1212997900,149.6,1,20
4116,57798103,57918962,30.0,1,50
4117,57798103,57798102,80.1,1,50
4118,57798181,554115969,29.8,1,30
4119,57798181,4619442602,52.4,1,50
4120,57798181,57795669,165.7,1,30
4121,57798184,57795326,13.6,1,20
4122,57798184,3966584334,31.2,1,20
4123,57798193,57798203,107.6,1,50
4124,57798193,249059935,659.9,1,50
4125,57798193,4603946837,2653.2,1,20
4126,57798203,57935304,69.1,4,30
4127,57798207,57798193,258.8,1,30
4128,57798207,57798203,285.5,4,30
4129,4614909548,53031939,2504.0,1,20
4130,57798269,57796415,488.8,1,50
4131,57798269,57785730,1329.8,4,65
4132,57798279,257538164,297.4,1,50
4133,4564577963,91061644,4133.0,1,20
4134,57798382,352926014,414.8,1,50
4135,57798382,3960317101,55.3,1,20
4136,57798540,57787757,1129.1,2,65
4137,57798541,57800129,67.2,3,25
4138,57798541,258201242,335.5,1,50
4139,57798545,57798540,640.0,2,65
4140,57798545,3974099283,306.5,2,50
4141,57798606,417761817,82.6,1,20
4142,57798606,258150777,220.3,1,50
4143,57798608,417761817,291.9,1,50
4144,57798608,57790391,831.0,4,65
4145,57798630,57795345,102.5,1,25
4146,57798630,5183230725,51.2,1,25
4147,57798630,625205816,282.0,1,50
4148,57798650,5183230725,227.6,1,50
4149,57798650,57798652,206.8,1,50
4150,57798652,57798658,172.4,1,50
4151,57798658,600308231,2191.2,4,65
4152,57798798,352781701,11.3,3,25
4153,57798798,302494005,514.0,1,50
4154,4569821346,349116822,277.6,2,20
4155,4569821346,3182353149,5086.0,1,45
4156,4569821346,57932896,572.4,2,25
4157,4569821346,57904543,4181.5,2,20
4158,201453770,201453776,257.5,4,65
4159,206696652,302878,846.5,3,65
4160,206696652,1067308472,366.8,1,50
4161,201453776,53005404,458.5,1,50
4162,201453776,1936247377,1589.5,4,65
4163,201453803,209889152,1438.8,4,65
4164,201453803,1332033063,400.0,1,50
4165,1271001343,1271001348,137.8,2,20
4166,1271001343,2936165726,105.5,2,20
4167,1271001348,65314146,139.1,4,25
4168,1271001348,65328690,105.3,1,25
4169,254931251,53147177,74.0,1,20
4170,254931251,53097204,114.0,1,20
4171,254931251,2286039246,48.9,1,20
4172,4942065991,90846152,1036.7,1,20
4173,57799080,5726041358,9.7,2,20
4174,57799080,5358007754,235.4,2,35
4175,57799081,5726041336,190.2,1,20
4176,57799101,241887637,57.9,1,50
4177,57799101,57799106,60.0,2,50
4178,57799106,262294318,14.4,2,50
4179,57799106,241887637,30.8,2,30
4180,57799110,57852877,218.8,5,65
4181,57799159,256020437,364.6,1,50
4182,57799374,3221557914,27.5,1,25
4183,57799374,348035245,12.9,1,25
4184,57799374,348035573,291.6,3,40
4185,5345768457,4588500457,560.6,1,25
4186,5345768457,5345768483,132.3,3,30
4187,65675422,461898894,95.6,2,20
4188,5345768480,55960403,637.8,1,30
4189,5345768480,4619793515,82.7,3,30
4190,5345768483,4619793533,11.8,3,30
4191,5345768483,55963471,107.2,3,25
4192,57799786,4602925284,317.5,5,65
4193,57799817,349103345,325.6,4,65
4194,5543949544,4710495260,177.6,1,20
4195,5543949544,303685168,163.1,2,20
4196,5543949544,704951388,293.8,1,20
4197,57799917,625205686,44.4,1,35
4198,57799917,1215707899,273.0,1,50
4199,57799919,1215718282,118.1,1,20
4200,57799919,625205686,256.8,1,35
4201,57799921,57799919,506.6,2,50
4202,57799921,1215707899,1094.2,4,65
4203,1087501557,62386306,14.2,2,20
4204,1087501557,62385407,184.4,3,25
4205,3960599851,2328597227,11.0,1,20
4206,3960599851,3545721124,136.6,1,20
4207,3960599851,5353257560,1366.5,3,20
4208,1087501682,1087501557,19.2,3,25
4209,1087501682,62198071,1104.8,2,20
4210,3224499582,57895171,9.5,2,35
4211,57800117,57830546,235.3,2,35
4212,57800129,3974099278,27.8,2,25
4213,57800129,348224021,18.1,2,50
4214,57800146,271854912,197.7,1,50
4215,57800146,57800169,469.9,1,50
4216,57800169,35718864,1138.5,1,25
4217,57800169,57800193,468.9,1,25
4218,57800169,57800146,469.9,1,50
4219,57800193,57800169,468.9,1,25
4220,57800193,271854987,291.5,1,50
4221,3960600063,57847999,61.6,3,25
4222,3960600063,3966724456,67.4,3,25
4223,3960600064,5353257578,880.0,1,25
4224,3960600064,3960600063,39.4,2,25
4225,4445042249,4445042252,12.7,2,20
4226,4445042249,417771655,749.9,2,40
4227,4445042252,658946822,7.6,2,40
4228,4445042252,417771771,231.5,2,20
4229,57800341,57794129,433.9,2,50
4230,57800341,57886614,395.1,1,20
4231,57800341,57794127,122.6,1,20
4232,57800355,348427539,24.5,3,25
4233,270661533,4089709456,739.6,2,40
4234,270661533,110372911,1365.0,1,42
4235,417462184,417462349,165.4,2,50
4236,417462184,1216916180,780.8,4,65
4237,270661561,110354481,454.3,2,50
4238,270661561,1970904179,262.1,1,50
4239,270661573,270661621,76.1,3,40
4240,270661576,110354495,7.6,3,40
4241,270661576,270661573,39.4,1,40
4242,65467197,65409290,199.0,1,20
4243,65467197,65467200,202.4,1,30
4244,65467197,4195491889,161.9,2,25
4245,270661615,270661533,804.9,3,40
4246,2510564074,2931433633,17.6,3,40
4247,2510564074,65577589,436.5,3,30
4248,612497394,65284119,270.3,1,50
4249,612497394,65335612,386.5,5,65
4250,270661621,110373543,14.4,2,50
4251,270661621,270661615,56.2,1,40
4252,57800698,5185525642,25.8,1,50
4253,57800698,5185525639,52.5,1,50
4254,57800764,57837250,4297.5,1,20
4255,2510564091,3700418572,59.4,5,65
4256,417462349,57793007,249.3,1,50
4257,417462349,5088938229,519.3,1,50
4258,57800823,347295498,43.6,3,40
4259,57800823,5271300876,16.0,3,35
4260,57800823,5298811290,430.8,1,50
4261,430045370,430047373,33.7,2,30
4262,430045370,430047375,65.3,2,25
4263,57800900,57790425,796.1,4,65
4264,57800900,1212989174,414.1,1,50
4265,270661854,270661943,1543.2,2,40
4266,4600232165,4587695643,930.8,1,20
4267,4600232165,4362049421,815.2,1,20
4268,4600232165,4600232169,100.8,1,20
4269,4600232169,365760457,2617.1,1,55
4270,4600232169,365761011,2591.0,1,55
4271,4600232169,4600232165,100.8,1,20
4272,270661889,110432555,1648.7,1,30
4273,270661889,110425169,143.7,2,35
4274,270661892,110425169,13.6,1,25
4275,270661892,270661889,144.7,2,35
4276,270661943,110432582,13.2,1,25
4277,270661943,4913244594,447.8,2,40
4278,57801307,57827888,318.3,1,25
4279,57801307,3967052491,450.0,1,25
4280,57801350,4385095858,177.3,2,20
4281,57801350,57855563,736.0,2,20
4282,57801352,57904773,100.2,1,30
4283,57801352,57801366,277.3,1,50
4284,57801352,243817093,44.1,2,30
4285,5298584200,4600803946,12.7,1,25
4286,5298584200,4600803943,106.9,3,45
4287,57801366,57801725,213.6,5,65
4288,57801412,57808513,621.8,1,20
4289,57801412,57827626,1143.6,1,35
4290,57801412,57927892,536.6,1,35
4291,356645587,2567349476,1182.4,1,20
4292,57801516,262294341,441.5,1,20
4293,57801516,243683532,135.1,2,20
4294,57801561,57801572,344.2,2,20
4295,57801561,57901866,270.1,1,20
4296,57801561,57901854,370.4,1,20
4297,57801572,256032527,61.9,1,45
4298,57801572,57801573,37.8,1,45
4299,57801573,256032527,46.9,1,45
4300,57801573,1746759077,527.5,1,45
4301,57801594,627210102,11.3,3,25
4302,57801594,57788266,280.8,1,50
4303,57801634,57790615,251.5,1,50
4304,57801634,57800117,253.7,2,35
4305,57801689,57800146,221.5,1,50
4306,57801689,271854912,317.2,4,65
4307,65467408,65635229,560.0,1,25
4308,65467408,65467409,132.3,2,35
4309,65467408,3939825300,301.3,2,35
4310,65467409,65567408,378.6,1,20
4311,65467409,5223449387,69.0,2,35
4312,65467409,65467408,132.3,2,35
4313,57801725,57791620,1382.7,4,65
4314,57801725,57801733,203.7,1,50
4315,65467411,283536542,24.0,2,35
4316,65467411,65411531,698.9,5,50
4317,57801733,57801736,36.7,1,50
4318,57801733,243818574,27.9,1,50
4319,57801736,243818574,48.1,1,30
4320,57801736,57850664,52.8,1,30
4321,57801824,370508371,174.1,6,65
4322,350354558,57929038,146.1,3,30
4323,241784517,53033281,19.1,1,20
4324,241784517,241584562,312.6,3,45
4325,241784517,53033289,455.7,1,20
4326,1873935522,2282623243,214.8,1,30
4327,1873935522,2282623348,130.3,2,40
4328,57801901,4931631608,674.8,1,20
4329,1066532162,65394784,23.0,1,20
4330,367131979,332313377,13.1,2,20
4331,367131979,3889910907,591.4,2,40
4332,367132066,62379970,7.7,2,20
4333,367132066,62192085,124.3,1,50
4334,367132069,1851771448,7.6,2,20
4335,3230793155,65552432,52.8,2,25
4336,57802221,1673754641,204.1,1,20
4337,57802221,57785756,691.6,1,20
4338,57802221,260127525,316.8,1,20
4339,2194800118,2520448717,89.8,1,20
4340,2194800118,4593259355,291.3,2,35
4341,2194800118,57879737,70.9,2,35
4342,651296332,1948671943,545.8,3,30
4343,651296334,651296332,48.4,1,30
4344,651296334,65504921,106.1,3,30
4345,651296339,281447494,14.9,3,30
4346,651296339,1948671947,40.6,3,35
4347,651296340,65430850,14.6,3,30
4348,651296340,3477560457,42.7,3,35
4349,651296345,3477560453,42.6,1,25
4350,651296345,651301852,29.6,3,30
4351,651296346,65613772,18.6,3,35
4352,651296346,3477560454,446.4,3,30
4353,651296350,65584879,83.7,2,30
4354,651296350,283018610,63.3,3,30
4355,651296352,651296350,53.2,3,30
4356,651296353,651296352,53.3,3,30
4357,651296353,206680247,18.3,1,50
4358,651296358,65417075,53.2,1,25
4359,651296358,3605735028,30.1,1,25
4360,651296358,65532788,263.7,2,25
4361,57802426,57802432,20.6,1,20
4362,57802426,4977048793,878.1,1,20
4363,57802432,57802426,20.6,1,20
4364,57802432,249031535,101.8,2,20
4365,57802438,262790037,14.7,2,20
4366,57802438,262789972,81.4,2,20
4367,281149293,3614216343,359.5,3,25
4368,281149293,4182147571,617.9,1,25
4369,281149293,65551811,106.6,1,25
4370,281149294,3614216337,331.0,1,25
4371,281149294,65529243,108.6,1,25
4372,281149294,65388057,379.2,3,25
4373,281149295,65529254,107.5,1,20
4374,281149295,3614216337,326.0,1,20
4375,281149295,65420446,379.7,3,25
4376,281149296,65551819,106.0,1,20
4377,281149296,4182147573,23.5,3,25
4378,281149296,4182147571,40.8,1,25
4379,57802690,57827430,880.8,1,20
4380,57802690,57802702,621.3,1,20
4381,57802690,57885243,337.8,1,20
4382,57802702,57885249,336.7,2,30
4383,57802702,4384834483,707.1,2,30
4384,57802702,57802690,621.3,1,20
4385,57802713,2566961638,114.4,1,20
4386,430047373,52986721,9.6,2,30
4387,430047373,430047375,57.7,1,20
4388,57802935,352807019,12.3,1,20
4389,57802935,57795083,2180.9,1,20
4390,57802935,352808872,1062.8,2,20
4391,57803387,57803389,191.8,1,20
4392,57803387,57890382,81.5,1,20
4393,57803387,57828673,208.8,1,20
4394,57803389,57866843,82.6,1,20
4395,57803389,541016392,79.7,1,20
4396,57803389,57803390,118.6,1,20
4397,57803389,57803387,191.8,1,20
4398,2498888322,65594679,21.7,1,20
4399,1299317430,65382308,275.5,6,65
4400,272761555,721398008,12.7,1,20
4401,272761555,724944302,187.4,2,25
4402,430047991,53047953,10.7,1,25
4403,430047991,919335931,193.2,3,30
4404,430047991,99537193,178.2,1,35
4405,279053126,95715617,957.7,2,70
4406,279053126,325613278,487.9,1,50
4407,4181853026,1666844093,297.9,3,25
4408,4181853033,53081069,225.5,3,25
4409,1299317685,311715515,164.6,4,65
4410,4621206589,4621206615,535.0,1,20
4411,4621206615,4931045694,29.5,1,30
4412,4621206615,1706630465,2901.5,1,30
4413,4621206615,4621206589,535.0,1,20
4414,2150761691,2150761698,82.4,3,40
4415,2150761691,258338911,33.7,3,40
4416,2150761698,65390508,14.2,1,20
4417,2150761698,65663446,114.9,1,20
4418,2150761698,4878683531,74.3,3,40
4419,324142398,2268848963,591.6,1,20
4420,324142398,55958252,535.4,1,20
4421,324142398,2018988012,413.7,1,20
4422,1892812117,3494519651,9.6,2,25
4423,1892812117,301049339,447.5,2,25
4424,57804197,1829965145,12.5,2,20
4425,57804197,57881835,459.7,2,20
4426,5168659350,55967704,1798.2,1,30
4427,5168659350,5168659218,68.4,1,30
4428,5168659350,5168659334,1202.0,1,20
4429,65402620,636067508,17.2,2,30
4430,65402620,636067133,304.2,3,25
4431,418514677,5532198815,2753.3,1,20
4432,57804986,259987634,11.8,5,35
4433,57804986,256027542,1298.7,3,30
4434,5757425167,5757425174,5.7,2,20
4435,4982547057,262911474,39.2,1,50
4436,4982547057,4982604935,33.2,3,25
4437,349309699,261624950,59.3,2,30
4438,57805583,348015203,344.4,1,35
4439,57805583,5541521726,899.2,1,32
4440,57805583,5541487051,917.9,1,30
4441,5811342353,65513574,15.7,1,20
4442,5811342353,65420250,790.3,1,20
4443,57805863,57806672,1159.3,1,20
4444,57805863,57805864,115.7,1,20
4445,57805863,414266985,2097.6,1,20
4446,57805864,57805863,115.7,1,20
4447,57805864,57857950,1125.5,1,55
4448,57805864,1340591754,339.8,1,55
4449,5278666046,5290990373,260.1,1,45
4450,5278666046,281362771,360.3,3,50
4451,5278666055,343582528,122.7,4,40
4452,5278666055,489778659,356.4,1,45
4453,5278666057,447944237,127.8,2,50
4454,5278666057,447944171,57.9,1,45
4455,1876037031,1876037104,81.4,3,30
4456,1876037031,1876037095,125.7,1,50
4457,651300276,1936247335,444.8,1,50
4458,651300276,242857744,578.7,3,65
4459,1876037054,55958469,13.3,1,20
4460,1876037054,55952069,1793.8,1,20
4461,1876037054,1876037074,394.6,3,30
4462,1876037074,55958471,12.6,1,25
4463,1876037074,55957826,640.2,1,25
4464,1876037074,1876037031,456.9,3,30
4465,1876037095,1016908978,380.3,1,50
4466,1876037104,1017107304,45.6,3,30
4467,1876037104,1876037095,69.2,1,50
4468,57806337,57806338,13.9,2,25
4469,57806337,57858616,183.3,2,30
4470,57806338,347718031,14.3,2,30
4471,57806338,627288532,326.7,2,25
4472,57806543,57932148,1115.3,1,40
4473,57806543,2451197105,117.9,3,40
4474,57806672,57805863,1159.3,1,20
4475,57806672,57842713,415.1,1,25
4476,57806672,57857950,221.4,2,25
4477,62342211,62323883,1331.5,1,20
4478,57806722,2446567986,12.3,2,20
4479,57806722,57832916,719.0,3,30
4480,57806723,57826134,2146.6,1,20
4481,57806723,5033341934,55.0,2,20
4482,4557979188,4557979295,10.9,2,20
4483,4557979188,5309333023,299.1,2,20
4484,5851189385,846495064,258.4,3,30
4485,5851189385,4876719541,48.9,1,30
4486,65468465,65468463,14.8,1,45
4487,57807074,3040329552,14.8,2,30
4488,57807074,1827192877,118.2,2,20
4489,57807074,57907047,358.6,2,30
4490,5269229840,5269229843,260.6,2,35
4491,5269229841,5269229840,8.7,2,35
4492,5269229841,3221405795,118.5,2,20
4493,5269229843,3221384034,11.3,3,35
4494,5269229843,352682866,151.1,3,35
4495,5269229843,3228956993,54.5,1,20
4496,5269229848,3197881554,9.3,1,20
4497,5269229848,3221405795,243.3,1,20
4498,5269229848,622881573,402.4,3,35
4499,3224506709,3224499582,10.0,2,20
4500,3224506709,57928878,731.5,2,35
4501,1096946064,1096946093,57.3,1,25
4502,1096946064,65522610,43.4,3,25
4503,1096946074,1096946086,43.2,1,30
4504,1096946074,1081556194,33.5,3,25
4505,1096946081,313201235,40.4,3,25
4506,1096946081,652384001,38.8,1,30
4507,1096946086,65625795,352.2,3,30
4508,1096946088,1096946130,43.2,1,30
4509,1096946088,1081556194,37.4,4,30
4510,1096946093,1082968395,563.6,1,25
4511,1096946093,65522610,38.5,1,25
4512,1096946115,65469088,255.2,1,20
4513,1096946115,1096946119,58.1,1,25
4514,1096946115,65522610,45.3,1,20
4515,1096946119,65404081,623.3,3,25
4516,1096946130,65522587,181.4,3,25
4517,263328218,5524990156,18.4,1,25
4518,263328218,53024459,1124.5,1,25
4519,263328218,5524990149,41.7,1,20
4520,57807335,4602352135,363.3,1,20
4521,57807335,57891123,1187.0,1,45
4522,57807335,57815099,986.1,1,45
4523,1870795357,1870797011,249.8,2,25
4524,4170322529,4170322531,47.4,1,25
4525,4170322529,2057319503,28.4,1,25
4526,4170322531,5705260720,652.8,2,25
4527,4170322531,4170322529,47.4,1,25
4528,4170322531,3190827732,85.0,1,30
4529,4170322533,1072065864,77.4,3,25
4530,4170322533,1072065845,28.9,1,25
4531,282634505,760124109,12.7,1,20
4532,282634505,313112386,190.3,3,30
4533,657593002,3951033441,30.8,2,40
4534,657593002,3110365109,176.6,3,35
4535,581047109,260494512,12.5,1,20
4536,57807801,262105567,14.2,3,25
4537,57807801,57903394,442.5,3,45
4538,57807810,262105535,161.1,3,25
4539,57807810,57898534,72.8,1,25
4540,5241967569,65364384,557.3,1,20
4541,5241967569,5241967578,39.8,1,20
4542,5241967569,65363410,23.4,1,20
4543,5241967578,65309288,392.6,1,20
4544,5241967578,65363410,27.8,1,20
4545,651301852,651296346,13.4,3,30
4546,651301852,3477560453,25.5,3,35
4547,57807846,57807864,431.1,2,25
4548,57807846,57807832,796.1,1,25
4549,3966899192,57890140,10.5,1,20
4550,3966899192,57872460,1973.4,1,20
4551,3966899192,57790814,2222.9,3,45
4552,57807864,57833222,2001.8,1,20
4553,57807864,262120856,150.2,3,25
4554,57807864,262120813,22.8,1,20
4555,57807871,57900497,36.5,1,25
4556,57807871,57868722,469.2,1,20
4557,57807871,57913392,2145.2,1,25
4558,57807871,262120813,238.8,3,25
4559,57807935,1829966036,16.5,1,20
4560,57807935,57817450,1216.0,1,20
4561,57807935,1829966008,481.6,4,20
4562,56090083,56157063,818.9,1,20
4563,56090083,55978214,228.3,1,25
4564,56090083,56055252,1235.1,1,25
4565,257037757,65568449,13.5,3,35
4566,257037757,259387578,110.1,3,35
4567,3966119340,1316955616,502.8,3,25
4568,3966119348,3966119353,97.6,1,30
4569,3966119348,53026950,82.6,3,25
4570,257037856,257037857,14.4,3,35
4571,257037856,259247193,283.1,2,35
4572,257037857,257037757,12.0,3,35
4573,257037857,65568458,165.8,2,35
4574,219289155,53025578,39.1,1,50
4575,219289155,219291361,56.6,1,50
4576,56090181,56103237,122.7,1,30
4577,56090181,56086821,2582.3,1,30
4578,56090181,56090182,167.8,1,30
4579,57808513,57808533,930.2,1,20
4580,57808513,57801412,621.8,1,20
4581,57808513,53024342,2151.1,1,20
4582,57808533,53039165,5898.2,1,20
4583,57808533,57825313,2312.1,1,20
4584,57808533,57808513,930.2,1,20
4585,57808614,57808615,183.9,1,20
4586,57808614,57865381,191.7,2,20
4587,57808614,57865394,391.8,1,20
4588,57808615,57808614,183.9,1,20
4589,57808615,57924648,409.6,1,20
4590,57808615,57907890,188.5,2,20
4591,57808615,57808625,721.6,1,20
4592,57808625,57833222,245.9,1,20
4593,57808625,262105569,427.7,1,20
4594,57808625,262120801,450.5,1,20
4595,57808625,57808615,721.6,1,20
4596,57808634,2757814060,723.4,1,20
4597,57808634,262105565,399.4,1,20
4598,57808634,57808643,815.3,1,20
4599,57808634,57807822,350.5,1,20
4600,57808643,241887544,334.5,1,20
4601,57808643,57913392,1329.6,1,20
4602,57808643,57882843,417.4,1,20
4603,57808643,57808634,815.3,1,20
