osmid,x,y,ref,highway
259387578,-122.0912135,37.4232917,,
240513219,-122.3163967,37.9103956,,traffic_signals
258339031,-121.9474991,37.3595315,,
3973444031,-122.4681026,37.6641397,,
3973444033,-122.4679271,37.664284,,
65401287,-122.1347125,37.4572232,,
65401373,-121.998429,37.3231109,,
4346737304,-121.851215,37.6972833,,
65401537,-121.9021953,37.3641603,,
65401556,-121.9018266,37.3644129,,
65401606,-121.9018319,37.3639759,,
65401698,-121.9406469,37.3123213,,
65401728,-122.4128221,37.6302767,,
191230877,-122.1418975,37.4230973,,traffic_signals
57807822,-122.3042948,37.9131874,,traffic_signals
191230915,-122.1491661,37.4278356,,traffic_signals
57807829,-122.3023189,37.9140779,,
57807832,-122.3015481,37.9143994,,
65401834,-121.9135826,37.4155277,,
65401911,-122.1817239,37.4785435,,
2011558997,-122.0062116,37.3231017,,
2011558998,-122.0068218,37.3231009,,
2011559005,-122.006517,37.3233755,,
2011559031,-122.016376,37.3520837,,
65401978,-122.3175396,37.1682417,,
2011559039,-122.0151029,37.3522546,,
2011559040,-122.015535,37.352255,,
65402064,-121.9139811,37.3113864,,
65402134,-122.4903256,37.6372112,,
65402173,-121.5673223,37.0220497,,
65402257,-121.9161865,37.3474479,,traffic_signals
65402297,-122.0125239,37.3975386,,
5038798372,-122.0221304,37.0370418,,
65402499,-121.9428227,37.3748817,,
65402558,-122.4596834,37.6780917,,
65402567,-122.4582452,37.6767005,,traffic_signals
65402580,-122.4532106,37.6704101,,traffic_signals
65402600,-122.4461399,37.6635904,,traffic_signals
65402605,-122.4434415,37.6620935,,traffic_signals
65402620,-122.4342029,37.6551404,,traffic_signals
316012289,-121.8878381,37.2459426,,crossing
65402631,-122.4305365,37.6503238,,traffic_signals
65402645,-122.4274974,37.6459973,,traffic_signals
65402644,-121.8153163,37.3013982,,
65402649,-122.4249981,37.6426598,,traffic_signals
65402650,-121.8186261,37.3018015,,
65402693,-122.4112128,37.6211404,,traffic_signals
65402696,-122.4105907,37.6202676,,traffic_signals
65402698,-122.4087441,37.6177901,,traffic_signals
65402731,-122.4014643,37.6104665,,traffic_signals
65402740,-121.9001924,37.3408447,6B,motorway_junction
65402748,-122.396718,37.6059784,,traffic_signals
65402758,-122.3916548,37.6023173,,traffic_signals
65402768,-121.8987848,37.3365521,,traffic_signals
65402770,-122.3874071,37.5985745,,traffic_signals
65402769,-122.3879176,37.5991202,,
65402776,-122.3831507,37.5946021,,traffic_signals
65402783,-122.3779011,37.5909076,,traffic_signals
65402791,-122.3719178,37.5874968,,traffic_signals
65402801,-122.3662869,37.5842004,,traffic_signals
65402802,-122.3640685,37.5829628,,traffic_signals
65402815,-121.5547709,37.0035113,,traffic_signals
65402828,-122.3562918,37.5786489,,traffic_signals
65402837,-122.3513395,37.5767411,,traffic_signals
65402839,-122.3500582,37.5764025,,traffic_signals
65402841,-122.3488084,37.5760688,,
65402848,-122.3429117,37.574508,,traffic_signals
65402877,-122.2874385,37.5292878,,
65402913,-122.2718701,37.5171332,,traffic_signals
65402923,-122.2663949,37.512013,,traffic_signals
65402930,-122.261788,37.5086024,,traffic_signals
65402936,-122.2553334,37.5032271,,traffic_signals
65402941,-122.2524265,37.5007681,,traffic_signals
65402949,-121.9229521,37.3725579,389,motorway_junction
65402967,-121.9195919,37.3718672,,traffic_signals
65402974,-122.2397379,37.4904794,,traffic_signals
65402977,-122.2359871,37.4872308,,traffic_signals
65402978,-122.2348799,37.486216,,traffic_signals
65402989,-122.2304682,37.4827766,,traffic_signals
65403005,-122.2266784,37.4800496,,
257884185,-121.9453392,37.3166502,,motorway_junction
65403013,-122.2254777,37.4791722,,
65403016,-122.2240872,37.4781777,,
65403022,-122.2204909,37.4754259,,
65403067,-122.2091115,37.4671131,,traffic_signals
65403071,-122.2070125,37.4656314,,
65403076,-122.2055393,37.46472,,
65403084,-122.2004465,37.4621706,,traffic_signals
65403108,-122.1907486,37.4573503,,traffic_signals
65403109,-122.1876198,37.4558257,,traffic_signals
65403114,-122.1844449,37.4542545,,traffic_signals
65403116,-122.1829977,37.4535274,,traffic_signals
65403117,-122.1817489,37.4529226,,traffic_signals
65403123,-122.1772291,37.4504112,,traffic_signals
65403198,-122.2673907,37.5384062,,
1332083033,-122.1952485,37.808024,,
1332083041,-122.1989954,37.8110078,,
65403253,-121.6512239,37.1537525,,traffic_signals
65403256,-122.2401117,37.473589,,
1332083066,-122.1986911,37.8111201,,
1332083072,-122.19505,37.8082255,,
65403302,-122.3259239,37.5630696,,traffic_signals
65403319,-122.3312585,37.5595145,,
65403329,-122.3317036,37.5597642,,
1196816836,-122.498929,37.7256628,,
331741673,-122.0689595,37.3913146,,traffic_signals
331741674,-122.0689979,37.3912282,,traffic_signals
2910190119,-121.9638331,37.3077943,,
331741793,-122.0680026,37.3910902,,traffic_signals
331741854,-122.0625897,37.3889753,,traffic_signals
361102006,-122.4016167,37.6880977,,
331741881,-122.0633535,37.3892408,,
65403611,-122.0137572,37.2619257,,
65403617,-122.0122575,37.2651797,,
65403624,-122.0115432,37.2661291,,
331741997,-122.057369,37.3872358,,traffic_signals
307624824,-122.4891249,37.6833285,,traffic_signals
307624825,-122.489364,37.6833607,,traffic_signals
65403787,-121.910958,37.2510348,,traffic_signals
266730461,-122.1546765,37.7708556,,
2338716754,-121.901073,37.3084797,,traffic_signals
65403986,-121.9758335,37.3879863,,
65403995,-121.7745157,37.3136632,,crossing
65404014,-122.4928741,37.6494428,,
258342006,-122.1072437,37.4079316,,
3999661220,-122.468659,37.667868,,
3999661224,-122.4688826,37.6683407,,
65404081,-121.772949,37.3125373,,
331742469,-122.0745153,37.3932558,,
241565023,-122.2006952,37.7389103,,traffic_signals
65404310,-122.0610946,37.3520508,,
1768291853,-121.6357052,37.1308216,,traffic_signals
1080426063,-121.9218313,37.44782,,
331742839,-122.0657496,37.3901829,,traffic_signals
65404590,-121.8517215,37.3391096,385A,motorway_junction
4593155901,-122.3790707,37.2705941,,
4593155928,-122.3773077,37.2687313,,
4592107426,-121.8427802,37.3902198,,
4592107429,-121.8423013,37.3901391,,
4592107430,-121.8421438,37.390173,,
4592107433,-121.8419273,37.3905543,,
65404867,-122.160748,37.3886326,,
65404906,-122.3321171,37.5257986,9B,motorway_junction
231079926,-122.2802365,37.8015934,,
65404919,-121.9073947,37.4319986,,
65404936,-122.3186971,37.5480616,11,motorway_junction
65404944,-122.3096503,37.5518753,12B,motorway_junction
1768292374,-121.635638,37.1307026,,traffic_signals
65404981,-121.9109661,37.4159554,,
2408972349,-122.0392616,37.5624572,,
2408972350,-122.0393986,37.562523,,
65405002,-122.1253366,37.4473203,,motorway_junction
65405009,-122.1181316,37.4440807,,
65405085,-121.9019254,37.372146,,
65405104,-121.8998066,37.3682184,,
65405107,-121.8995056,37.3680467,,
65405147,-122.1413953,37.4226332,,
65405149,-122.1427496,37.4220648,,
65405190,-122.1012538,37.4287242,,
829817232,-122.4754977,37.5817033,,
65519801,-121.8860877,37.2814856,,
65519805,-121.8889805,37.2804346,,
65519812,-121.8956147,37.2775917,,
619053593,-121.7953433,37.0856122,,
65405507,-122.3354168,37.569934,,traffic_signals
65405512,-122.3324358,37.5721416,,traffic_signals
65405521,-122.3293541,37.5756244,,traffic_signals
65405527,-122.3262952,37.5788164,,
65405530,-122.3254223,37.5795468,,
619053753,-121.7948345,37.0848251,,
4175823560,-121.9733674,37.265427,,
65405649,-121.8038933,37.2484312,,
65405663,-121.9964648,37.3231226,,
619054046,-121.7925427,37.0840847,,
619054047,-121.792666,37.0841574,,
65405940,-122.0671891,37.4077128,398A,motorway_junction
259392521,-122.5113811,37.7751186,,
65405974,-121.9563028,37.3165949,,
65405977,-121.9500276,37.3172908,,traffic_signals
3974497372,-121.9624686,37.5087253,,
65406076,-121.8609069,37.3503465,,traffic_signals
65406091,-121.8608091,37.3502277,,traffic_signals
65406095,-121.914574,37.3131913,,
65406096,-121.9150236,37.3127807,,
65406102,-121.8444029,37.1561332,,
241566906,-122.1979281,37.7371749,,
266732782,-122.151393,37.7676128,,
65406231,-121.8107193,37.2825203,,
65406234,-121.8111283,37.2825931,,
678823242,-122.0269635,37.4071544,,
678823240,-122.0323426,37.4013004,,turning_circle
5053482342,-121.898118,37.2556097,,
5053482343,-121.8980147,37.255496,,
5053482345,-121.8981506,37.2551555,,
5053482346,-121.8986073,37.2557303,,
5053482349,-121.8986767,37.2553225,,
678823333,-122.0264485,37.4040831,,traffic_signals
4073063877,-122.4716311,37.7126867,,
65406434,-121.5908258,37.1116555,,
65406469,-121.9412483,37.3772867,,
266733088,-122.1498391,37.7688018,,
5752882767,-121.6676859,37.1589621,,
239470218,-122.2764229,37.784694,,
239470221,-122.2760564,37.7846604,,
4073064106,-122.4726157,37.7128003,,
2057319503,-121.90341,37.2258761,,
2057319508,-121.8765438,37.222057,,
65406863,-122.0124721,37.3293224,,
65406866,-122.0144428,37.3292754,,traffic_signals
619055058,-121.7943361,37.0840056,,
4967499780,-122.4193499,37.7751929,,
65407135,-122.4011484,37.706713,,
2777385203,-122.1758991,37.7380501,,
65407288,-121.8398732,37.3601899,,traffic_signals
5057677679,-122.3022387,37.8210304,,
3971352994,-121.9195268,37.6906314,,
65407393,-122.0668919,37.4062725,,traffic_signals
2430994932,-122.231853,37.7530853,,
2430994933,-122.2316997,37.7533392,,
1318455816,-122.0729616,37.617542,,
5662706184,-121.9314427,37.3720541,,motorway_junction
5662706197,-121.9267648,37.3675736,,
1318455838,-122.0757924,37.6175057,,
1318455849,-122.0757914,37.6176141,,
4714793575,-122.0899103,37.6141967,,
1768295140,-121.6294741,37.1179856,,
1768295144,-121.6265272,37.1200025,,
1768295145,-121.6279336,37.1180979,,
65407751,-121.8058731,37.2531188,,motorway_junction
65407803,-121.963645,37.3823759,,
266734428,-122.1518393,37.768332,,
65407943,-121.9957833,37.3925625,,traffic_signals
65408088,-121.9413348,37.3231185,,traffic_signals
65408099,-121.9405208,37.3249372,,
65408118,-121.7774291,37.2405595,,
3982888065,-121.8423438,37.2767779,,
3982888068,-121.8422395,37.2772149,,
65408175,-122.2290649,37.4714576,,
3140881604,-122.0781232,37.4248429,,
65408215,-122.2379693,37.464118,,
5271588052,-122.2323111,37.8511194,,
5271588053,-122.2319883,37.8510849,,
65408285,-121.8880494,37.4347444,11B,motorway_junction
65408301,-121.8913807,37.4339692,,
259394878,-122.3923242,37.7606049,56,motorway_junction
259394880,-122.3933421,37.7653525,,
65408326,-121.8888702,37.4345527,,
65408395,-122.4408794,37.6403968,,
65408423,-122.2649368,37.5162009,,turning_circle
65408460,-122.4312565,37.4627982,,
65408475,-121.9514636,37.316074,,
249957869,-122.1142316,37.3985765,,
249957876,-122.113574,37.4011536,,traffic_signals
259395097,-122.3950909,37.7670742,57,motorway_junction
65408652,-122.1632576,37.3901621,,
65408684,-122.165197,37.4422657,,traffic_signals
65408711,-122.1642976,37.442786,,
65408716,-122.1646416,37.4422666,,
65408756,-121.9098553,37.4274371,,
65408757,-121.9105266,37.4276563,,traffic_signals
65408819,-121.9110234,37.4498145,,
65408820,-121.9098837,37.449974,,
65408825,-121.8999762,37.3679493,,
2811629417,-122.0982581,37.6676624,,
612765589,-122.3970214,37.7966013,,
657854392,-121.9170651,37.7015365,,motorway_junction
65312115,-122.4384372,37.7623024,,
259395662,-122.448426,37.7214498,,traffic_signals
259395663,-122.4477777,37.721203,,traffic_signals
259395664,-122.44659,37.72077,,traffic_signals
259395677,-122.3971495,37.7426745,55,motorway_junction
354816112,-122.1438909,37.7401209,31A,motorway_junction
65409160,-121.941824,37.3473786,,
65409167,-121.9397668,37.3470266,,
65409264,-122.2071212,37.485913,,
65409266,-122.2110694,37.4865532,,
65409270,-122.2142131,37.487061,,traffic_signals
65409276,-122.2225754,37.4867853,,
65409281,-122.2242078,37.4867208,,
65409287,-122.2263137,37.4866358,,traffic_signals
65409290,-122.2281738,37.486541,,traffic_signals
65409292,-122.2291461,37.4865102,,
65409379,-121.5827742,37.0605642,,
65409383,-121.5822439,37.0602152,,
65409390,-121.5823148,37.0596128,,
305533352,-122.3999686,37.64168,,turning_circle
65409453,-121.5817352,37.0604007,,
65409473,-121.8325965,37.317814,,
2890273238,-121.8517564,37.7104006,,
2890273239,-121.8517738,37.7105239,,
65409520,-121.9077455,37.2518768,,
241570423,-122.1977479,37.7343154,,
241570427,-122.1967384,37.7369465,,traffic_signals
65409712,-121.2760822,37.0462365,,
65409732,-121.8109621,37.2823776,,
65409774,-121.8108722,37.2822832,,
253104917,-122.3929674,37.6999559,429A,motorway_junction
65409821,-122.0412544,37.2745032,,
65409962,-121.9407908,37.3780624,,traffic_signals
65409984,-121.902651,37.3816901,,traffic_signals
65410005,-121.9032258,37.3775897,5,motorway_junction
2581992441,-122.2330509,37.9157254,,
65410100,-121.7889593,37.239897,,
1815483661,-122.4634196,37.7115283,,
65410340,-121.947711,37.2717563,,motorway_junction
1815483732,-122.4627487,37.7114197,,
4974843267,-121.8280622,37.3658911,,traffic_signals
65410502,-122.1848243,37.4650689,,traffic_signals
4181071360,-121.7818826,37.2322422,,
4181071364,-121.7774946,37.2353781,,traffic_signals
4181071365,-121.7940904,37.2367894,,
65410675,-122.0399561,37.2939901,,stop
65410786,-121.9464807,37.316933,,
65410840,-122.3825958,37.2954113,,
612767658,-122.4061835,37.797516,,
4329969630,-121.8325438,37.2368028,,
612767847,-122.4070746,37.7981326,,
65411367,-122.120494,37.4494149,,
65411529,-122.3857022,37.2700938,,
65411531,-121.9961558,37.3731506,,
65411533,-121.9965535,37.3738641,,
65411593,-122.0679053,37.4045175,,traffic_signals
65411633,-122.0184119,37.3816969,,traffic_signals
65411647,-122.3865148,37.3268524,,
241572471,-122.2069229,37.7463625,,
65411864,-121.597507,37.0890058,,
1084627773,-121.7364747,37.2009914,,
1084627808,-121.7439897,37.1958578,,
65411953,-121.9648013,37.3798838,,
1084627863,-121.7363276,37.2011205,,
65412009,-121.5658605,37.0225851,,
775298151,-122.4061579,37.7508127,,
65412449,-122.3113768,37.5732308,,
65412471,-122.2846345,37.5705749,,
65412473,-122.2822175,37.5705546,,
65412495,-122.3241667,37.564288,,traffic_signals
65412517,-122.3200588,37.567136,,traffic_signals
65412523,-122.317335,37.569006,,
65412525,-122.3153,37.5707603,,
65412560,-121.9543844,37.4236153,,
5687877080,-121.8870493,37.690033,,
65412660,-121.8759004,37.254811,,
65412683,-121.8714235,37.2557934,,
259399504,-122.3865215,37.7420037,,
1958092667,-122.0463986,37.3949085,,
1958092697,-122.0299153,37.4024642,,
1958092703,-122.0269922,37.4038294,,
1958092705,-122.0104251,37.4059882,,
243670952,-122.2967337,37.8833503,,
1958092730,-121.9399581,37.4207829,,
2650152904,-122.2301075,37.4864605,,stop
1958092754,-121.9075851,37.4312351,,motorway_junction
4774567904,-122.2374125,37.4860885,,traffic_signals
4774567916,-122.2358249,37.4846594,,
65413140,-121.8776822,37.4151288,,
65413306,-121.5581272,36.9853876,,
65413537,-122.472743,37.6338556,,traffic_signals
65413563,-122.487149,37.626299,,
65413604,-121.9395937,37.2942345,,
65413628,-122.4321732,37.6966913,,
449192467,-122.2932607,37.4678029,,
65413686,-122.4184918,37.6987763,,
65413716,-122.4063038,37.6925892,,traffic_signals
65413718,-122.4046174,37.6924888,,traffic_signals
65413785,-122.4702988,37.6879086,,
65413795,-122.2505342,37.4789911,,
741745346,-122.4694299,37.8000322,,motorway_junction
65413903,-122.3086513,37.5566628,,
65413907,-122.3091502,37.5551231,,
65413925,-121.986414,37.388744,,
65413928,-121.9812146,37.3948955,,
65413979,-121.7441089,37.1959432,,
65414026,-121.7473918,37.1934885,,
65414037,-121.8883022,37.3251876,,traffic_signals
4005962680,-122.2421499,37.5334451,,
2984649673,-121.9082591,37.3600971,,traffic_signals
4005962736,-122.2421439,37.5333335,,
4005962735,-122.2422825,37.5333699,,
65414142,-121.9567418,37.4143287,,
65414170,-121.876076,37.3282861,,traffic_signals
65414174,-121.8712945,37.3288971,,traffic_signals
65414172,-121.8721281,37.3287397,,traffic_signals
65414206,-121.6477362,37.4012216,,
65414230,-121.9283491,37.3163677,,
65414239,-121.9956987,37.3203973,,traffic_signals
65414241,-121.9961038,37.3206099,,
3958776962,-121.9916585,37.5179135,,
3958776965,-121.9918662,37.5183314,,
65414307,-121.6206528,37.1364209,,
65414355,-121.9181124,37.430022,,
65414401,-122.1356423,37.3991279,,
65414482,-122.4381164,37.4644812,,
231089524,-122.280592,37.8011408,,traffic_signals
65414536,-122.3341154,37.5156188,,
65414577,-121.9063096,37.3570928,,traffic_signals
4840880027,-121.8305556,37.2372766,,
5050344935,-121.9143077,37.4007219,,
5050344931,-121.9141427,37.4011001,,
65414637,-121.99548,37.3738818,,
4840880044,-121.8301918,37.2368273,,
4840880050,-121.8351846,37.2424165,,
65414722,-121.8458163,37.3682703,,
239478419,-122.2780778,37.7858652,,
65414812,-122.4090704,37.653887,,
65414817,-122.4085789,37.6548425,,
65414959,-121.862664,37.3848774,,
65415129,-121.8977075,37.3370672,,
519448540,-121.963873,37.3159236,,
243673082,-122.2866184,37.8521551,,traffic_signals
65415167,-121.5586302,36.9883833,,
65415173,-121.5592786,36.986158,,
243673105,-122.2894919,37.8611036,,traffic_signals
65415204,-122.2953854,37.5350602,,
243673125,-122.2920629,37.86907,,traffic_signals
243673129,-122.29209,37.8691592,,traffic_signals
243673147,-122.2957448,37.8804979,,traffic_signals
65415228,-122.1016152,37.4170184,,turning_circle
885401673,-122.1234879,37.448701,,
885401681,-122.1225875,37.449086,,
885401683,-122.1203031,37.4495527,,
885401685,-122.1197236,37.4497373,,traffic_signals
885401687,-122.1189328,37.4501839,,traffic_signals
885401693,-122.1252902,37.4474692,,
65415279,-122.0001346,37.3923181,394,motorway_junction
1332095116,-122.2076964,37.8210354,,traffic_signals
1332095124,-122.2135957,37.8139381,,
1332095134,-122.2080168,37.8211906,,
1332095147,-122.2067911,37.8201483,,
1332095170,-122.2077942,37.8210716,,traffic_signals
1332095190,-122.2065598,37.8198739,,
766912762,-122.4081909,37.7376659,,traffic_signals
65415445,-122.4342206,37.4641138,,traffic_signals
65415461,-122.433836,37.4699692,,
65415464,-122.4353315,37.4723212,,
258353512,-122.328521,37.5325323,,
3652928278,-122.2520528,37.8678829,,
65415602,-122.3926229,37.6015577,,
65415604,-122.3932875,37.6010362,,
3058051528,-122.0777343,37.373581,,traffic_signals
65415646,-122.4115868,37.5898392,,
65415719,-122.4907563,37.6510304,,
231090846,-122.2817715,37.8016057,,traffic_signals
775301861,-122.4053516,37.7495668,,
766913254,-122.4071558,37.7364602,,traffic_signals
65415943,-121.8983394,37.3637222,388B,motorway_junction
65415963,-121.9265967,37.3701198,,
65415966,-121.5586687,36.9827252,,
65416063,-122.2846629,37.5598999,,stop
65416065,-122.2854461,37.5589516,,traffic_signals
65416067,-122.2872619,37.5578587,,traffic_signals
65416076,-122.2885679,37.5568673,,
65416082,-122.2912539,37.5545112,,
656812995,-121.8942702,37.3280437,,traffic_signals
65416300,-122.1218437,37.3813214,,
65416358,-121.9957767,37.3865276,,
65416361,-122.4110885,37.6883061,,
65416374,-121.9957811,37.3869342,,traffic_signals
65416426,-122.3630273,37.5892786,,
65416498,-121.8712066,37.3916869,,
65416508,-121.8752022,37.3942088,,
65416563,-122.4185089,37.5966982,,
1234578820,-122.291343,37.7810079,,
65416589,-121.7377041,37.3045748,,
3966119323,-121.9490028,37.5017343,,
3966119339,-121.9495597,37.5025531,,
3966119336,-121.9495057,37.5024355,,
3966119340,-121.9485715,37.5026018,,
3966119348,-121.9479958,37.5028306,,
3966119353,-121.9489312,37.5030172,,
3966119356,-121.9491454,37.5035292,,
5344996882,-121.8698619,37.4093446,,
5344996885,-121.8700132,37.4087868,,
5344996890,-121.8706827,37.4089274,,
5344996896,-121.8705015,37.4094255,,
65416856,-121.7724461,37.2402699,,traffic_signals
234237605,-122.2387291,37.7836238,,
65416869,-121.8607363,37.2628045,,
65417024,-122.250452,37.5261651,,
65417044,-122.3393916,37.5770599,,traffic_signals
65417051,-122.3449145,37.5794927,,
65417053,-122.3453514,37.5797777,,traffic_signals
65417055,-122.3457899,37.5800232,,
65417061,-122.3510997,37.5822816,,traffic_signals
65417073,-122.3615194,37.5867397,,traffic_signals
65417075,-121.9368748,37.3359805,,
65417076,-122.3634964,37.5875631,,traffic_signals
65417082,-121.9372674,37.3338805,,
303443984,-121.6573675,37.1577505,367,motorway_junction
307638472,-122.4243439,37.7757628,,traffic_signals
65417418,-122.2747944,37.4482694,,stop
65417614,-122.0669627,37.4061162,,traffic_signals
65417640,-121.874607,37.3986612,,traffic_signals
65417645,-122.2854737,37.5635621,,
65417680,-122.2792186,37.5552946,,traffic_signals
65417685,-122.2775617,37.5543779,,traffic_signals
65417730,-121.905943,37.3916002,,turning_circle
65417820,-121.7728698,37.2378266,,
65417822,-121.7725342,37.238102,,
65417833,-121.7724078,37.2399781,,traffic_signals
65417858,-122.0172877,37.3965524,395B,motorway_junction
4177294891,-121.9955275,37.5611055,,
65417904,-121.9479949,37.2708048,,
65417965,-122.1745338,37.4842894,,
65417966,-121.8364134,37.2803676,,
65417967,-122.1692208,37.482607,,
65417977,-122.1670172,37.4818478,,
65417988,-121.8364098,37.2792761,,traffic_signals
364262152,-121.9194104,37.500446,,
364262209,-121.9196422,37.5066402,,
364262243,-121.9192505,37.51357,,
65418211,-122.2747523,37.5608532,,traffic_signals
65418216,-122.2715041,37.5585743,,traffic_signals
65418219,-122.265163,37.5551022,,
65418230,-122.2641219,37.5486923,,
241579036,-122.19784,37.7373661,,
241579037,-122.2013387,37.7400044,,
241579040,-122.2022546,37.7410472,,
241579053,-122.205459,37.7446958,,
1081488445,-121.8963139,37.4037319,,
1081488447,-121.8912802,37.4006868,,
1081488448,-121.8903301,37.4033499,,
1081488449,-121.885834,37.3869615,,
1081488462,-121.8902011,37.4032237,,
1081488466,-121.8566398,37.389616,,
1081488468,-121.8905502,37.4033657,,traffic_signals
1081488470,-121.8735643,37.3733477,,
1081488473,-121.8905654,37.403263,,traffic_signals
1081488474,-121.88974,37.3917982,,
1081488483,-121.890658,37.3942938,,
65418338,-122.101104,37.3886589,,
1081488490,-121.882309,37.4033152,,traffic_signals
1081488493,-121.8565147,37.390053,,
1081488492,-121.8727285,37.3742471,,
1081488495,-121.8785202,37.3800146,,traffic_signals
1081488496,-121.8905828,37.4029658,,
1081488498,-121.8857014,37.3870438,,
1081488503,-121.8851565,37.386189,,
1081488505,-121.8820534,37.4034334,,traffic_signals
1081488514,-121.8726082,37.3741086,,
1081488516,-121.856012,37.3898833,,
1081488517,-121.8911227,37.4033044,,
1081488512,-121.8909613,37.4033904,,
1081488521,-121.8917828,37.4033681,,
1081488524,-121.8774363,37.3786949,,
1081488527,-121.8980399,37.4048163,,
1081488536,-121.8905091,37.4040651,,
1081488538,-121.8910761,37.401231,,
1081488542,-121.8838298,37.4028597,,
1081488549,-121.8906947,37.4029753,,
1081488557,-121.8858619,37.4029946,,
289813699,-121.8944038,37.3605412,,
1081488585,-121.8870803,37.3886656,,
1081488607,-121.8906179,37.4036462,,
1081488609,-121.8952606,37.4036498,,
1081488619,-121.8906469,37.4033684,,traffic_signals
1081488626,-121.8863677,37.3878154,,
1081488628,-121.8977116,37.4041306,,traffic_signals
1081488634,-121.8957972,37.4037988,,
1081488636,-121.885943,37.3873322,,
1081488644,-121.8863766,37.3870747,,
1081488650,-121.8908728,37.3970848,,traffic_signals
65418565,-122.1609933,37.4782468,,
1081488732,-121.8876227,37.3891073,,
1081488737,-121.8905176,37.4035614,,
1081488748,-121.8835207,37.3846601,,
1081488777,-121.8860694,37.3874721,,
1081488799,-121.8735288,37.373553,,
65418657,-121.8402958,37.2042291,,
1081488807,-121.891136,37.4004739,,
1081488808,-121.8977781,37.4042642,,traffic_signals
1081488814,-121.8972252,37.4039114,,
1081488819,-121.8911367,37.4008801,,
1081488821,-121.8917687,37.4009413,,
1081488822,-121.8865056,37.387226,,
1081488826,-121.8732555,37.3740987,,
1081488830,-121.8850321,37.4029168,,
65418703,-122.0145172,37.3827759,,
239482340,-122.2747282,37.7798155,,traffic_signals
4026938895,-122.4946852,37.7702083,,
65418794,-121.9734757,37.3505295,,
65418922,-121.8289622,37.3203661,,traffic_signals
65419033,-121.8510762,37.259657,,
65419037,-121.8521794,37.2579522,,
65522525,-121.782862,37.33174,,stop
65419089,-121.9205759,37.3508235,,traffic_signals
65419211,-121.8895022,37.3366781,,traffic_signals
65419222,-121.8860729,37.3320701,,traffic_signals
65419224,-121.8849423,37.330526,,traffic_signals
65419229,-121.8827685,37.3275984,,traffic_signals
65419248,-121.8805141,37.3245735,,traffic_signals
65419257,-121.876765,37.3195491,,
65419264,-121.87614,37.3185006,,
65419404,-122.032182,37.3122975,,
2317760653,-122.4588808,37.7402323,,
65419414,-121.9961085,37.3096767,,traffic_signals
65419423,-121.9981471,37.3098154,,
65419426,-122.0029941,37.3102763,,traffic_signals
65419437,-122.0077577,37.3107425,,traffic_signals
65419441,-122.0105392,37.3105582,,
65419442,-122.0135292,37.3103818,,traffic_signals
65419444,-122.0156766,37.3102388,,
65419450,-122.0177948,37.3100937,,
65419468,-122.0231958,37.3098756,,traffic_signals
65419483,-122.0266884,37.3108665,,
65419488,-122.0282154,37.3113123,,
65419489,-122.2717999,37.5406098,,
65419493,-122.0307024,37.3120497,,
65419496,-122.2803422,37.4745447,,
65419547,-122.2839891,37.4823217,,stop
3471194477,-121.8979963,37.3828004,,
741751306,-122.4694972,37.8013277,,
65419894,-122.3422399,37.586688,,
65419958,-121.9081435,37.2821728,,
65419968,-121.904536,37.2769675,,
65419971,-121.9041296,37.2763507,,
65419976,-121.9027867,37.2744011,,
65419981,-121.9011792,37.2719678,,
65419989,-121.9935426,37.3542261,,
1215707899,-122.1647251,37.8927184,,
1086733049,-121.9271536,37.38106,,
65420040,-121.9209091,37.4213118,,
65420041,-121.9182941,37.422283,,
65420151,-121.9084585,37.4279067,,traffic_signals
65420207,-121.566688,36.9916085,,
65420208,-122.3512459,37.5748307,,
65420210,-121.5704935,36.9920106,,
65420225,-121.5734448,36.9909668,,
65420231,-122.3445367,37.5803688,,
65420250,-121.573441,36.9821747,,
65420249,-121.5734315,36.9827939,,
65420256,-121.9577053,37.3805296,,
65420257,-121.9587907,37.3839405,,
65420279,-121.9605599,37.3867275,,traffic_signals
65420313,-122.0667564,37.3219659,,
65420319,-122.0639038,37.3202886,,
65420322,-122.0650158,37.3202707,,
65420379,-122.3977432,37.654505,,
65420395,-122.3442262,37.5800981,,
307641471,-122.3853203,37.5949387,,
65420426,-121.8810351,37.3406965,,traffic_signals
259407001,-122.4070431,37.7355449,,
65420446,-121.8742671,37.3316187,,traffic_signals
265698464,-122.3255099,37.545952,,
65420460,-121.8687783,37.3242251,,traffic_signals
65420473,-121.8624245,37.3157155,,traffic_signals
65420475,-121.8602512,37.3136485,,
32914623,-122.0277804,37.8481717,42A,motorway_junction
65420488,-121.8514945,37.3054343,,
32914648,-122.0538374,37.884569,45A,motorway_junction
65420545,-122.2770221,37.5681906,,
259407331,-122.4107421,37.734732,,traffic_signals
259407432,-122.4068494,37.7372841,,
1937129062,-121.9373398,37.3232784,,
1937129066,-121.9203585,37.3510685,,
1937129068,-121.9000835,37.3675928,,
1937129071,-121.9086675,37.4015456,,
1937129072,-121.9093152,37.4015521,,
1937129078,-121.9636563,37.5090595,,
1937129091,-122.2321308,37.7744958,,
65420960,-122.4616525,37.7056017,,traffic_signals
2888187570,-121.9107409,37.2511347,,traffic_signals
2888187571,-121.9102775,37.2512377,,
2888187573,-121.908477,37.2517351,,traffic_signals
239484692,-122.278732,37.779754,,
65421109,-122.4911421,37.649286,,stop
65421113,-122.4905702,37.6492782,,stop
